"X1","X2","X3","X4"
0.198956184037672,0.312785392339911,0.265294688319282,0.222963735303134
0.347383374662481,0.411137205744493,0.0042129484290815,0.237266471163945
0.0417612454418409,0.432192935588895,0.261414775986094,0.264631042983169
0.12126583370861,0.312265225652637,0.332531137820651,0.233937802818102
0.300680708529742,0.320012983939736,0.248476131176185,0.130830176354338
0.017328739114693,0.236556470806678,0.381054982485733,0.365059807592896
0.172619558896141,0.083848016925601,0.588974803863919,0.154557620314338
0.109837493600806,0.11626893601183,0.382116383749025,0.391777186638339
0.18457687314149,0.388606311180227,0.0631266190236643,0.363690196654619
0.318615251766329,0.394948341027271,0.0158167145955059,0.270619692610894
0.187476783681732,0.244783601991007,0.292471225452921,0.275268388874339
0.187196301737877,0.181594529065047,0.356442768415863,0.274766400781213
0.081913413137382,0.188292094288423,0.362307185763853,0.367487306810342
0.116786617088391,0.49198083934171,0.171329328096683,0.219903215473215
0.237835373156828,0.233025818458784,0.351096538342377,0.17804227004201
0.110131477421773,0.465226306028199,0.168502207577585,0.256140008972442
0.363110786920212,0.302526533629253,0.038417944995968,0.295944734454567
0.0718002833512851,0.190316974782075,0.34207484433444,0.3958078975322
0.351446454200724,0.344851083556009,0.274492457514455,0.029210004728812
0.144975899242518,0.305601328605814,0.373398966076375,0.176023806075294
0.122125114562487,0.300140264534495,0.207733947630311,0.370000673272707
0.164290759219874,0.279006653692861,0.174860087440671,0.381842499646593
0.271475838029414,0.344340320208063,0.362347714766095,0.0218361269964274
0.308458871859592,0.391737218890167,0.0208428667453292,0.278961042504912
0.213660901665566,0.367192015749692,0.0331822618824688,0.385964820702273
0.27813180227869,0.246234962772379,0.349787205341852,0.125846029607078
0.0595960090877188,0.327153966265746,0.259385604663918,0.353864419982617
0.146616162308304,0.366871989686706,0.203533850950522,0.282977997054468
0.175822546169088,0.217866906297247,0.347006492316222,0.259304055217442
0.174698540536275,0.180705710624318,0.195480307997949,0.449115440841458
0.111930977938659,0.19086078328649,0.617804238204963,0.0794040005698878
0.0666389484012678,0.0729371274002829,0.318402067815623,0.542021856382827
0.112470606443122,0.421748438035261,0.234875631277829,0.230905324243788
0.173267900334399,0.239924958589253,0.38353989573845,0.203267245337898
0.320091343716227,0.111673238278668,0.29328132465248,0.274954093352625
0.0735715915863009,0.00519811989646693,0.484084861283361,0.437145427233872
0.0495062509072572,0.378032265884593,0.417163465630815,0.155298017577335
0.125331770392412,0.196207189853011,0.331958817516625,0.346502222237952
0.179406305542528,0.372536375011946,0.190674337872842,0.257382981572684
0.230707020847619,0.205849935723356,0.407864961239916,0.155578082189109
0.375566919295096,0.180190305969751,0.322803746286154,0.121439028448998
0.188457752219839,0.305495596626727,0.402048009333745,0.10399864181969
0.380250091875964,0.272572740134348,0.00257972038827133,0.344597447601416
0.169193590636257,0.355118470043927,0.294274121541159,0.181413817778657
0.30668643435457,0.383721184414207,0.102877459031569,0.206714922199654
0.208234203920389,0.341161881412674,0.00642897772414741,0.44417493694279
0.218101616963921,0.28982866872069,0.453196906464132,0.0388728078512568
0.234618614938834,0.410416531914208,0.201830864750751,0.153133988396207
0.158750087602063,0.382442513995296,0.339261056660832,0.119546341741809
0.25358852657841,0.201669082933133,0.319061239542191,0.225681150946267
0.25581676575034,0.373756443696555,0.0700752492719907,0.300351541281114
0.135627599624779,0.0099372922457601,0.36685021499686,0.487584893132601
